-78.4858164542798,38.0496563281554,10311478,,1603, ,BRUCE,AVE, ,BRUCE AVE,A,1603 BRUCE AVE #A,90791
-78.5226101848839,38.0259425139051,10311479,,103, ,WESTERLY,AVE, ,WESTERLY AVE,A,103 WESTERLY AVE #A,90792
-78.5225915250412,38.0257625550584,10311480,,105, ,WESTERLY,AVE, ,WESTERLY AVE,A,105 WESTERLY AVE #A,90793
-78.5219622471866,38.0251354964918,10311481,,2514, ,PLATEAU,RD, ,PLATEAU RD,B,2514 PLATEAU RD #B,90794
-78.4712285247764,38.0209114147184,10311482,,321, ,CARLTON,RD, ,CARLTON RD,A,321 CARLTON RD #A,90795
-78.4816179629942,38.0351878357094,10311483,,500, ,MCINTIRE,RD, ,MCINTIRE RD,21,500 MCINTIRE RD #21,90796
-78.4646661819511,38.0241592253063,10311484,,1408, ,BURGESS,LN, ,BURGESS LN,C,1408 BURGESS LN #C,90797
-78.475841353385,38.0166264460079,10311485,,1050,,DRUID,AVE,,DRUID AVE,105,1050 DRUID AVE #105,90807
-78.475841353385,38.0166264460079,10311486,,1050,,DRUID,AVE,,DRUID AVE,201,1050 DRUID AVE #201,90808
-78.475841353385,38.0166264460079,10311487,,1050,,DRUID,AVE,,DRUID AVE,303,1050 DRUID AVE #303,90809
-78.4792529066366,38.0255667369778,10311488,,615, ,BELMONT,AVE, ,BELMONT AVE,,615 BELMONT AVE,90810
-78.477163696043,38.0251946251003,10311489,,750, ,HINTON,AVE, ,HINTON AVE,,750 HINTON AVE,90811
-78.5064081727118,38.0497608541178,10311490,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,112,2101 ARLINGTON BLVD #112,90814
-78.5064081727118,38.0497608541178,10311491,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,129,2101 ARLINGTON BLVD #129,90815
-78.5064081727118,38.0497608541178,10311492,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,137,2101 ARLINGTON BLVD #137,90816
-78.5064081727118,38.0497608541178,10311493,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,203,2101 ARLINGTON BLVD #203,90817
-78.5064081727118,38.0497608541178,10311494,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,211,2101 ARLINGTON BLVD #211,90818
-78.5064081727118,38.0497608541178,10311495,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,228,2101 ARLINGTON BLVD #228,90819
-78.5064081727118,38.0497608541178,10311496,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,302,2101 ARLINGTON BLVD #302,90820
-78.5064081727118,38.0497608541178,10311497,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,319,2101 ARLINGTON BLVD #319,90821
-78.5064081727118,38.0497608541178,10311498,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,327,2101 ARLINGTON BLVD #327,90822
-78.5064081727118,38.0497608541178,10311499,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,344,2101 ARLINGTON BLVD #344,90823
-78.5064081727118,38.0497608541178,10311500,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,401,2101 ARLINGTON BLVD #401,90824
-78.5064081727118,38.0497608541178,10311501,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,418,2101 ARLINGTON BLVD #418,90825
-78.5064081727118,38.0497608541178,10311502,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,426,2101 ARLINGTON BLVD #426,90826
-78.5064081727118,38.0497608541178,10311503,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,443,2101 ARLINGTON BLVD #443,90827
-78.5064081727118,38.0497608541178,10311504,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,517,2101 ARLINGTON BLVD #517,90828
-78.5064081727118,38.0497608541178,10311505,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,534,2101 ARLINGTON BLVD #534,90829
-78.5064081727118,38.0497608541178,10311506,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,542,2101 ARLINGTON BLVD #542,90830
-78.4867958358687,38.0318034709938,10311507,,233, ,4TH,ST,NW,4TH ST NW,L,233 4TH ST NW #L,90831
-78.5070987901296,38.0147245545,10311508,,513, ,MOSELEY,DR, ,MOSELEY DR,,513 MOSELEY DR,90832
-78.4814634026546,38.0614944545846,10311509,,1716, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1716 KING MOUNTAIN RD,90833
-78.4653831869502,38.0207335771648,10311510,,1500, ,CARLTON,AVE, ,CARLTON AVE,21,1500 CARLTON AVE #21,90834
-78.4897099564497,38.0320549603699,10311511,,704, ,ELSOM,ST, ,ELSOM ST,,704 ELSOM ST,90835
-78.4886523801848,38.0323943503012,10311512,,608, ,BROWN,ST, ,BROWN ST,,608 BROWN ST,90836
-78.502021533718,38.0477120763067,10311513,,901, ,FENDALL,TER, ,FENDALL TER,,901 FENDALL TER,90837
-78.4954621557957,38.0472084914804,10311514,,941, ,ROSSER,LN, ,ROSSER LN,,941 ROSSER LN,90838
-78.4634190964244,38.0483963272539,10311515,,1229, ,AGNESE,ST, ,AGNESE ST,,1229 AGNESE ST,90839
-78.5127006534432,38.0134744937028,10311516,,213, ,AZALEA,DR, ,AZALEA DR,,213 AZALEA DR,90840
-78.5112419295013,38.0394968835074,10311517,,131, ,CAMERON,LN, ,CAMERON LN,3,131 CAMERON LN #3,90841
-78.5103993872992,38.0372912083372,10311518,,1931, ,THOMSON,RD, ,THOMSON RD,D,1931 THOMSON RD #D,90842
-78.5016757500099,38.0167768741688,10311519,,542, ,CLEVELAND,AVE, ,CLEVELAND AVE,B,542 CLEVELAND AVE #B,90843
-78.5091077307394,38.0280552741434,10311520,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,128,1800 JEFFERSON PARK AVE #128,90844
-78.5091077307394,38.0280552741434,10311521,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,122,1800 JEFFERSON PARK AVE #122,90845
-78.5027861216929,38.0309207453107,10311522,,428, ,MONROE,LN, ,MONROE LN,403,428 MONROE LN #403,90846
-78.4979059540945,38.0367740081263,10311523,,318, ,14TH,ST,NW,14TH ST NW,A,318 14TH ST NW #A,90847
-78.4793137306818,38.029488152876,10311524,,114, ,4TH,ST,SE,4TH ST SE,C,114 4TH ST SE #C,90848
-78.4926364360685,38.0419716844808,10311525,,839, ,MADISON,AVE, ,MADISON AVE,1,839 MADISON AVE #1,89922
-78.4927619401372,38.0414422858095,10311526,,1029, ,PRESTON,AVE, ,PRESTON AVE,A,1029 PRESTON AVE #A,89923
-78.4924661702629,38.041277534266,10311527,,1017, ,PRESTON,AVE, ,PRESTON AVE,A,1017 PRESTON AVE #A,89924
-78.5147830187541,38.0265201657338,10311528,,2111, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,26,2111 JEFFERSON PARK AVE #26,89925
-78.4648560525085,38.0299844374871,10311529,,434, ,MEADE,AVE, ,MEADE AVE,,434 MEADE AVE,89926
-78.464934029338,38.02986100905,10311530,,432, ,MEADE,AVE, ,MEADE AVE,,432 MEADE AVE,89927
-78.4636947253175,38.0294102804667,10311531,,433, ,FAIRWAY,AVE, ,FAIRWAY AVE,,433 FAIRWAY AVE,89928
-78.4690851232595,38.029428162595,10311532,,308, ,FARM,LN, ,FARM LN,,308 FARM LN,89929
-78.4823759784943,38.0326633752267,10311533,,211, ,2ND,ST,NW,2ND ST NW,C,211 2ND ST NW #C,90158
-78.4819683255666,38.0332020667071,10311534,,311, ,2ND,ST,NW,2ND ST NW,C,311 2ND ST NW #C,90159
-78.4819813950205,38.0331728457639,10311535,,309, ,2ND,ST,NW,2ND ST NW,D,309 2ND ST NW #D,90160
-78.4650148713716,38.0287971681876,10311536,,322, ,MEADE,AVE, ,MEADE AVE,,322 MEADE AVE,90161
-78.4632561011227,38.0289173487339,10311537,,416, ,ARBOR,CIR, ,ARBOR CIR,,416 ARBOR CIR,90162
-78.4781677043262,38.0313615696736,10311538,,414,E,JEFFERSON,ST, ,E JEFFERSON ST,,414 E JEFFERSON ST,90163
-78.4781457588159,38.0313549745731,10311539,,416,E,JEFFERSON,ST, ,E JEFFERSON ST,,416 E JEFFERSON ST,90164
-78.465373382518,38.0286604571427,10311540,,320, ,MEADE,AVE, ,MEADE AVE,1/2,320 MEADE AVE #1/2,90165
-78.4971045313786,38.0213440940232,10311541,,801, ,PROSPECT,AVE, ,PROSPECT AVE,,801 PROSPECT AVE,90212
-78.4999092804836,38.0269100192175,10311542,,1210, ,CHERRY,AVE, ,CHERRY AVE,,1210 CHERRY AVE,90213
-78.5008251829235,38.0267788413348,10311543,,506, ,HANOVER,ST, ,HANOVER ST,,506 HANOVER ST,90214
-78.4715560185758,38.0273851367374,10311544,,1110,E,MARKET,ST, ,E MARKET ST,26F,1110 E MARKET ST #26F,90216
-78.4715560185758,38.0273851367374,10311545,,1110,E,MARKET,ST, ,E MARKET ST,24D,1110 E MARKET ST #24D,90217
-78.4983659760037,38.0351012377278,10311546,,218, ,14TH,ST,NW,14TH ST NW,210,218 14TH ST NW #210,90218
-78.4746826761951,38.0210822780124,10311547,,1008, ,BOLLING,AVE, ,BOLLING AVE,A,1008 BOLLING AVE #A,88264
-78.4760650019125,38.0196773637136,10311548,,1000, ,MONTROSE,AVE, ,MONTROSE AVE,B,1000 MONTROSE AVE #B,88265
-78.4622276355952,38.0342343633076,10311549,,1316, ,WILLOW,DR, ,WILLOW DR,B,1316 WILLOW DR #B,88266
-78.4623621794419,38.0286600978137,10311550,,408, ,ARBOR,CIR, ,ARBOR CIR,A,408 ARBOR CIR #A,88267
-78.5079117465831,38.020175916754,10311551,,915, ,BING,LN, ,BING LN,,915 BING LN,88268
-78.507892244338,38.0201890732415,10311552,,917, ,BING,LN, ,BING LN,,917 BING LN,88269
-78.5177501396486,38.0210336203068,10311553,,2422, ,SUNSET,RD, ,SUNSET RD,,2422 SUNSET RD,88270
-78.5183664741343,38.0210965254618,10311554,,2421, ,SUNSET,RD, ,SUNSET RD,,2421 SUNSET RD,88271
-78.4717820876995,38.0223318658875,10311555,,1112, ,LEONARD,ST, ,LEONARD ST,,1112 LEONARD ST,88272
-78.4723408443048,38.0225935300984,10311556,,1107, ,LEONARD,ST, ,LEONARD ST,,1107 LEONARD ST,88273
-78.4722250803577,38.0167940750482,10311557,,945, ,RIVES,ST, ,RIVES ST,,945 RIVES ST,88274
-78.4742999458855,38.0188734762521,10311558,,1102, ,MONTROSE,AVE, ,MONTROSE AVE,,1102 MONTROSE AVE,88275
-78.4699532710718,38.0144654501032,10311559,,1002, ,LINDEN,AVE, ,LINDEN AVE,308,1002 LINDEN AVE #308,88276
-78.4699532710718,38.0144654501032,10311560,,1002, ,LINDEN,AVE, ,LINDEN AVE,309,1002 LINDEN AVE #309,88277
-78.4547740931031,38.0255055470382,10311561,,323, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,A,323 RIVERSIDE AVE #A,88278
-78.455303884077,38.0246638227368,10311562,,315, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,B,315 RIVERSIDE AVE #B,88279
-78.4699652048354,38.0145850933906,10311563,,1000, ,LINDEN,AVE, ,LINDEN AVE,112,1000 LINDEN AVE #112,88280
-78.4555519375969,38.024298584006,10311564,,311, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,A,311 RIVERSIDE AVE #A,88281
-78.4556417195951,38.024105776308,10311565,,309, ,RIVERSIDE,AVE, ,RIVERSIDE AVE,B,309 RIVERSIDE AVE #B,88282
-78.5005277696741,38.0235168857126,10311566,,1432, ,BRIARCLIFF,AVE, ,BRIARCLIFF AVE,,1432 BRIARCLIFF AVE,88283
-78.4976727187681,38.0214028588488,10311567,,804, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,804 ORANGEDALE AVE,88284
-78.4966543307902,38.0227599333209,10311568,,744, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,744 ORANGEDALE AVE,88285
-78.5040492792446,38.0259627722867,10311569,,411, ,VALLEY RD,EXT, ,VALLEY RD EXT,A,411 VALLEY RD EXT #A,88286
-78.5054494927729,38.0278037736009,10311570,,301, ,VALLEY RD,EXT, ,VALLEY RD EXT,A,301 VALLEY RD EXT #A,88287
-78.5044191742747,38.0262697352731,10311571,,405, ,VALLEY RD,EXT, ,VALLEY RD EXT,B,405 VALLEY RD EXT #B,88288
-78.5037711160734,38.0256444194833,10311572,,417, ,VALLEY RD,EXT, ,VALLEY RD EXT,B,417 VALLEY RD EXT #B,88289
-78.5044583272316,38.0269584997379,10311573,,316, ,VALLEY RD,EXT, ,VALLEY RD EXT,,316 VALLEY RD EXT,88290
-78.5044410088739,38.0269251458028,10311574,,318, ,VALLEY RD,EXT, ,VALLEY RD EXT,,318 VALLEY RD EXT,88291
-78.5045670918375,38.027288581898,10311575,,310, ,VALLEY RD,EXT, ,VALLEY RD EXT,B,310 VALLEY RD EXT #B,88292
-78.5048336684633,38.0267907293123,10311576,,317, ,VALLEY RD,EXT, ,VALLEY RD EXT,A,317 VALLEY RD EXT #A,88293
-78.5047631466429,38.0266441802715,10311577,,319, ,VALLEY RD,EXT, ,VALLEY RD EXT,B,319 VALLEY RD EXT #B,88294
-78.5093518040615,38.0297773190539,10311578,,1721, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,1721 JEFFERSON PARK AVE,88295
-78.5115976274713,38.0277506236863,10311579,,1901, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,,1901 JEFFERSON PARK AVE,88296
-78.4685445275312,38.024710626959,10311580,,156, ,CARLTON,RD, ,CARLTON RD,202,156 CARLTON RD #202,88297
-78.4685445275312,38.024710626959,10311581,,156, ,CARLTON,RD, ,CARLTON RD,203,156 CARLTON RD #203,88298
-78.4700601116306,38.022345754679,10311582,,302, ,CARLTON,RD, ,CARLTON RD,B,302 CARLTON RD #B,88299
-78.5096777936624,38.0378193888051,10311583,,1922, ,LEWIS MOUNTAIN,RD, ,LEWIS MOUNTAIN RD,,1922 LEWIS MOUNTAIN RD,88400
-78.4993949033854,38.0341067453009,10311584,,1397,W,MAIN,ST, ,14TH ST NW,,1397 W MAIN ST,88401
-78.4751375119292,38.0556447315964,10311585,,1434, ,KENWOOD,LN, ,KENWOOD LN,,1434 KENWOOD LN,88402
-78.4927624686548,38.0414075494446,10311586,,1027, ,PRESTON,AVE, ,PRESTON AVE,A,1027 PRESTON AVE #A,88403
-78.4946057098248,38.0382458680545,10311587,,1110, ,GORDON,AVE, ,GORDON AVE,B,1110 GORDON AVE #B,88404
-78.5093535934971,38.037741742571,10311588,,1918, ,LEWIS MOUNTAIN,RD, ,LEWIS MOUNTAIN RD,B,1918 LEWIS MOUNTAIN RD #B,88405
-78.4949492341336,38.0241937284929,10311589,,715, ,PROSPECT,AVE, ,PROSPECT AVE,,715 PROSPECT AVE,88406
-78.4990942309786,38.0421979725177,10311590,,626, ,PRESTON,PL, ,PRESTON PL,,626 PRESTON PL,88407
-78.5127853208655,38.0182601294591,10311591,,2606, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,A,2606 JEFFERSON PARK AVE #A,88408
-78.4783389961394,38.0304483796674,10311592,,414,E,MARKET,ST, ,E MARKET ST,C,414 E MARKET ST #C,88409
-78.4776278144877,38.0312068548922,10311593,,500, ,COURT,SQ, ,5TH ST NE,103,500 COURT SQ #103,88410
-78.5184326950826,38.022676284642,10311594,,140, ,STRIBLING,AVE, ,STRIBLING AVE,,140 STRIBLING AVE,89225
-78.5221613924109,38.0223086611078,10311595,,237, ,STRIBLING,AVE, ,STRIBLING AVE,,237 STRIBLING AVE,89226
-78.5027861216929,38.0309207453107,10311596,,428, ,MONROE,LN, ,MONROE LN,208,428 MONROE LN #208,89073
-78.4685445275312,38.024710626959,10311597,,156, ,CARLTON,RD, ,CARLTON RD,101,156 CARLTON RD #101,89074
-78.5105878822026,38.0205062792765,10311598,,1715, ,CHERRY,AVE, ,CHERRY AVE,B,1715 CHERRY AVE #B,89075
-78.5022991217677,38.0155238975385,10311599,,110, ,WELK,PL, ,WELK PL,B,110 WELK PL #B,89076
-78.5088368236535,38.031505539092,10311600,,106, ,STADIUM,RD, ,STADIUM RD,5,106 STADIUM RD #5,89077
-78.5034718400602,38.0152426608148,10311601,,501, ,HARRIS,RD, ,HARRIS RD,B,501 HARRIS RD #B,89078
-78.5030015364528,38.0155982572883,10311602,,104, ,WELK,PL, ,WELK PL,A,104 WELK PL #A,89079
-78.5032116983738,38.0156501222196,10311603,,102, ,WELK,PL, ,WELK PL,A,102 WELK PL #A,89080
-78.5073733984806,38.0504635556406,10311604,,2401, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,35,2401 ARLINGTON BLVD #35,89081
-78.5073733984806,38.0504635556406,10311605,,2401, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,36,2401 ARLINGTON BLVD #36,89082
-78.492923771438,38.0424110567442,10311606,,1111, ,PRESTON,AVE, ,PRESTON AVE,10A,1111 PRESTON AVE #10A,89083
-78.4698549797082,38.0149211940606,10311607,,1013, ,LINDEN,AVE, ,LINDEN AVE,L,1013 LINDEN AVE #L,89084
-78.4698549797082,38.0149211940606,10311608,,1013, ,LINDEN,AVE, ,LINDEN AVE,M,1013 LINDEN AVE #M,89085
-78.4698549797082,38.0149211940606,10311609,,1013, ,LINDEN,AVE, ,LINDEN AVE,N,1013 LINDEN AVE #N,89086
-78.4781509921558,38.040730405598,10311610,,1710, ,ALLIED,ST, ,ALLIED ST,33,1710 ALLIED ST #33,89087
-78.4867325087936,38.0464491792994,10311611,,1110, ,WELLFORD,ST, ,WELLFORD ST,A,1110 WELLFORD ST #A,89088
-78.4883627709993,38.0319053642871,10311612,,201, ,6TH,ST,NW,6TH ST NW,C,201 6TH ST NW #C,89089
-78.47367506421,38.024419744182,10311613,,1009, ,CARLTON,AVE, ,CARLTON AVE,D,1009 CARLTON AVE #D,89090
-78.478527957583,38.0309481489477,10311614,,401,E,MARKET,ST, ,5TH ST NE,,401 E MARKET ST,89091
-78.478859168123,38.0311589777494,10311615,,211, ,4TH,ST,NE,4TH ST NE,,211 4TH ST NE,89092
-78.4788572851737,38.0311636477527,10311616,,213, ,4TH,ST,NE,4TH ST NE,,213 4TH ST NE,89093
-78.4778730133137,38.0308244131427,10311617,,206, ,5TH,ST,NE,5TH ST NE,,206 5TH ST NE,89094
-78.4796066284488,38.0320894326063,10311618,,233,E,JEFFERSON,ST, ,E JEFFERSON ST,,233 E JEFFERSON ST,89095
-78.4785735389374,38.0254545511529,10311619,,515, ,AVON,ST, ,AVON ST,,515 AVON ST,89096
-78.5008313649326,38.0237060935086,10311620,,1433, ,BRIARCLIFF,AVE, ,BRIARCLIFF AVE,,1433 BRIARCLIFF AVE,89097
-78.4980503859049,38.0209091567516,10311621,,818, ,ORANGEDALE,AVE, ,ORANGEDALE AVE,,818 ORANGEDALE AVE,89098
-78.4803196083306,38.0224534929188,10311622,,904, ,AVON,ST, ,AVON ST,,904 AVON ST,89099
-78.5108405417708,38.0122270329919,10311623,,300, ,CAMELLIA,DR, ,CAMELLIA DR,,300 CAMELLIA DR,89100
-78.5109054834861,38.0123433340453,10311624,,218, ,CAMELLIA,DR, ,CAMELLIA DR,,218 CAMELLIA DR,89101
-78.5096973947351,38.0124208327953,10311625,,115, ,SHASTA,CT, ,SHASTA CT,,115 SHASTA CT,89102
-78.5116680464668,38.0128622935746,10311626,,211, ,CAMELLIA,DR, ,CAMELLIA DR,,211 CAMELLIA DR,89103
-78.4800033829158,38.0400877809776,10311627,,1218, ,HARRIS,ST, ,HARRIS ST,,1218 HARRIS ST,89104
-78.5172470828988,38.0173485053993,10311628,,2636, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2636 JEFFERSON PARK CIR,89105
-78.5170071386317,38.0173470947688,10311629,,2638, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2638 JEFFERSON PARK CIR,89106
-78.4628830784861,38.0241420495617,10311630,,1512,E,MARKET,ST, ,E MARKET ST,102,1512 E MARKET ST #102,89107
-78.4883105878363,38.0384360685124,10311631,,628, ,BOOKER,ST, ,BOOKER ST,,628 BOOKER ST,89108
-78.4757540340953,38.0162653698295,10311632,,1608, ,MONTICELLO,AVE, ,MONTICELLO AVE,E,1608 MONTICELLO AVE #E,89109
-78.5102506467864,38.0295347326279,10311633,,300, ,MONTEBELLO,CIR, ,MONTEBELLO CIR,8,300 MONTEBELLO CIR #8,89110
-78.472865652338,38.0292697110794,10311634,,210, ,10TH,ST,NE,10TH ST NE,37,210 10TH ST NE #37,89111
-78.4948282683004,38.0427421144719,10311635,,828, ,CABELL,AVE, ,CABELL AVE,C,828 CABELL AVE #C,89112
-78.4788684989541,38.029745639963,10311636,,416,E,MAIN,ST, ,E MAIN ST,301C,416 E MAIN ST #301C,89113
-78.4788684989541,38.029745639963,10311637,,416,E,MAIN,ST, ,E MAIN ST,301D,416 E MAIN ST #301D,89114
-78.4962042920043,38.0638310176219,10311638,,2304, ,SHELBY,DR, ,SHELBY DR,,2304 SHELBY DR,89115
-78.4951080973784,38.0630627311521,10311639,,2208, ,SHELBY,DR, ,SHELBY DR,,2208 SHELBY DR,89116
-78.4711613668743,38.0275158179538,10311640,,1110,E,MARKET,ST, ,E MARKET ST,14G,1110 E MARKET ST #14G,89273
-78.4750811595804,38.0358650100185,10311641,,630, ,PARK,ST, ,PARK ST,W,630 PARK ST #W,89274
-78.5138721189457,38.0410577029601,10311642,,2104, ,TWYMAN,RD, ,TWYMAN RD,,2104 TWYMAN RD,89275
-78.510907135086,38.0410836308421,10311643,,114, ,BOLLINGWOOD,RD, ,BOLLINGWOOD RD,,114 BOLLINGWOOD RD,89276
-78.5146205974257,38.0405383603489,10311644,,2107, ,MINOR,RD, ,MINOR RD,,2107 MINOR RD,89277
-78.5102271413281,38.0299056896741,10311645,,201, ,MONTEBELLO,CIR, ,MONTEBELLO CIR,,201 MONTEBELLO CIR,89278
-78.498487765202,38.0407978969251,10311646,,1602, ,GRADY,AVE, ,GRADY AVE,A,1602 GRADY AVE #A,89279
-78.5083492443742,38.0204775158688,10311647,,932, ,RAINIER,RD, ,RAINIER RD,,932 RAINIER RD,89280
-78.5005771934607,38.0571118993277,10311648,,1245, ,CEDARS,CT, ,CEDARS CT,,1245 CEDARS CT,89282
-78.5107993324182,38.0400975345914,10311649,,121, ,CAMERON,LN, ,CAMERON LN,,121 CAMERON LN,89283
-78.497855626266,38.0193744198942,10311650,,938, ,ROCK CREEK,RD, ,ROCK CREEK RD,,938 ROCK CREEK RD,89284
-78.4968509343712,38.0200252565023,10311651,,979, ,ROCK CREEK,RD, ,ROCK CREEK RD,,979 ROCK CREEK RD,89285
-78.4969971680223,38.0196862990693,10311652,,971, ,ROCK CREEK,RD, ,ROCK CREEK RD,,971 ROCK CREEK RD,89286
-78.4951489427015,38.0232957305295,10311653,,730, ,PROSPECT,AVE, ,PROSPECT AVE,E,730 PROSPECT AVE #E,89287
-78.4967074722177,38.0397020465529,10311654,,511, ,14TH,ST,NW,14TH ST NW,,511 14TH ST NW,89289
-78.4975070521007,38.039644551769,10311655,,503, ,15TH,ST,NW,15TH ST NW,,503 15TH ST NW,89290
-78.4688757268571,38.0648815327811,10311656,,2222, ,GREENBRIER,DR, ,GREENBRIER DR,,2222 GREENBRIER DR,89292
-78.4999759248275,38.0397840747951,10311657,,426, ,17TH,ST,NW,17TH ST NW,1,426 17TH ST NW #1,89293
-78.4824464048103,38.0322297282824,10311658,,205, ,2ND,ST,NW,2ND ST NW,D,205 2ND ST NW #D,89294
-78.4820278880758,38.0345259148376,10311659,,414, ,ALTAMONT,ST, ,ALTAMONT ST,A,414 ALTAMONT ST #A,89295
-78.4967067627734,38.0366476435105,10311660,,324, ,13TH,ST,NW,13TH ST NW,2,324 13TH ST NW #2,89296
-78.4967067627734,38.0366476435105,10311661,,324, ,13TH,ST,NW,13TH ST NW,3,324 13TH ST NW #3,89297
-78.4987964605662,38.0359643248817,10311662,,225, ,14TH,ST,NW,14TH ST NW,402,225 14TH ST NW #402,89298
-78.4988929958501,38.0368872452402,10311663,,326, ,15TH,ST,NW,15TH ST NW,1A,326 15TH ST NW #1A,89299
-78.4987564424805,38.0371396685592,10311664,,330, ,15TH,ST,NW,15TH ST NW,6,330 15TH ST NW #6,89300
-78.4742116687363,38.0645597236337,10311665,,2517, ,HILLWOOD,PL, ,HILLWOOD PL,,2517 HILLWOOD PL,89301
-78.4735987948165,38.0646765313388,10311666,,2512, ,HILLWOOD,PL, ,HILLWOOD PL,,2512 HILLWOOD PL,89302
-78.474329613017,38.0642997693263,10311667,,2519, ,HILLWOOD,PL, ,HILLWOOD PL,,2519 HILLWOOD PL,89303
-78.4735539234791,38.0643507812279,10311668,,2514, ,HILLWOOD,PL, ,HILLWOOD PL,,2514 HILLWOOD PL,89304
-78.4656766957667,38.0640888601852,10311669,,111, ,GREENBRIER,TER, ,GREENBRIER TER,,111 GREENBRIER TER,89305
-78.4741595034637,38.0640946989377,10311670,,2516, ,HILLWOOD,PL, ,HILLWOOD PL,,2516 HILLWOOD PL,89306
-78.4670664750827,38.0638398664117,10311671,,2138, ,TARLETON,DR, ,TARLETON DR,,2138 TARLETON DR,89307
-78.4652626800258,38.0639111212099,10311672,,110, ,GREENBRIER,TER, ,GREENBRIER TER,,110 GREENBRIER TER,89308
-78.4762350469269,38.0340355407359,10311673,,515, ,PARK,ST, ,PARK ST,,515 PARK ST,89309
-78.4740007761659,38.0338349218952,10311674,,524, ,8TH,ST,NE,8TH ST NE,,524 8TH ST NE,89310
-78.476516732878,38.0336064610621,10311675,,501, ,PARK,ST, ,PARK ST,,501 PARK ST,89311
-78.5082160393877,38.0284687172761,10311676,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,79,1800 JEFFERSON PARK AVE #79,89312
-78.5082160393877,38.0284687172761,10311677,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,91,1800 JEFFERSON PARK AVE #91,89313
-78.5082160393877,38.0284687172761,10311678,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,74,1800 JEFFERSON PARK AVE #74,89314
-78.5082160393877,38.0284687172761,10311679,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,81,1800 JEFFERSON PARK AVE #81,89315
-78.5082160393877,38.0284687172761,10311680,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,86,1800 JEFFERSON PARK AVE #86,89316
-78.4928017323793,38.0170218377092,10311681,,926, ,RAYMOND,RD, ,RAYMOND RD,,926 RAYMOND RD,89356
-78.5097118371338,38.0144090882941,10311682,,106, ,HILTON,DR, ,HILTON DR,,106 HILTON DR,89357
-78.5094649756299,38.0144717850906,10311683,,108, ,HILTON,DR, ,HILTON DR,,108 HILTON DR,89358
-78.5009914716379,38.0139351508838,10311684,,1115, ,5TH,ST,SW,5TH ST SW,,1115 5TH ST SW,89359
-78.5109970031155,38.0139683145583,10311685,,200, ,CAMELLIA,DR, ,CAMELLIA DR,,200 CAMELLIA DR,89360
-78.5121278173103,38.013997870441,10311686,,122, ,AZALEA,DR, ,AZALEA DR,,122 AZALEA DR,89361
-78.4782355803648,38.0310507803465,10311687,,217, ,5TH,ST,NE,5TH ST NE,,217 5TH ST NE,89362
-78.4783151711051,38.0308473288528,10311688,,418,E,MARKET,ST, ,5TH ST NE,,418 E MARKET ST,89363
-78.4917511288973,38.0346381174865,10311689,,835, ,PAGE,ST, ,PAGE ST,,835 PAGE ST,89364
-78.4944916627052,38.0246804605451,10311690,,700, ,PROSPECT,AVE, ,PROSPECT AVE,B,700 PROSPECT AVE #B,89365
